city,city_ascii,state_id,state_name,county_fips,county_name,lat,lng
Waldorf,Waldorf,MD,Maryland,24017,Charles,38.6085,-76.9194
Independence,Independence,MO,Missouri,29095,Jackson,39.0871,-94.3501
Rochester,Rochester,MN,Minnesota,27109,Olmsted,44.0154,-92.478
Logan,Logan,UT,Utah,49005,Cache,41.7399,-111.8422
Harlingen,Harlingen,TX,Texas,48061,Cameron,26.1916,-97.6977
Berkeley,Berkeley,CA,California,6001,Alameda,37.8722,-122.276
Clovis,Clovis,CA,California,6019,Fresno,36.8278,-119.683
Round Rock,Round Rock,TX,Texas,48491,Williamson,30.527,-97.6642
Pueblo,Pueblo,CO,Colorado,8101,Pueblo,38.2701,-104.6114
Temple,Temple,TX,Texas,48027,Bell,31.1068,-97.3891
Meridian,Meridian,ID,Idaho,16001,Ada,43.6116,-116.3977
Duluth,Duluth,MN,Minnesota,27137,St. Louis,46.7756,-92.1393
The Woodlands,The Woodlands,TX,Texas,48339,Montgomery,30.1738,-95.5134
Boulder,Boulder,CO,Colorado,8013,Boulder,40.0248,-105.2524
Richardson,Richardson,TX,Texas,48113,Dallas,32.9716,-96.7093
Cambridge,Cambridge,MA,Massachusetts,25017,Middlesex,42.3759,-71.1185
West Palm Beach,West Palm Beach,FL,Florida,12099,Palm Beach,26.7469,-80.132
Port Arthur,Port Arthur,TX,Texas,48245,Jefferson,29.8554,-93.9264
East Los Angeles,East Los Angeles,CA,California,6037,Los Angeles,34.0326,-118.1691
Redding,Redding,CA,California,6089,Shasta,40.5698,-122.365
Clearwater,Clearwater,FL,Florida,12103,Pinellas,27.979,-82.7623
Monroe,Monroe,LA,Louisiana,22073,Ouachita,32.5185,-92.0774
Utica,Utica,NY,New York,36065,Oneida,43.0962,-75.2261
St. Cloud,St. Cloud,MN,Minnesota,27145,Stearns,45.534,-94.1718
Mandeville,Mandeville,LA,Louisiana,22103,St. Tammany,30.3751,-90.0904
West Jordan,West Jordan,UT,Utah,49035,Salt Lake,40.6024,-112.0008
North Charleston,North Charleston,SC,South Carolina,45019,Charleston,32.9067,-80.0722
Richmond,Richmond,CA,California,6013,Contra Costa,37.9477,-122.3389
Westminster,Westminster,CO,Colorado,8001,Adams,39.8837,-105.0624
Saginaw,Saginaw,MI,Michigan,26145,Saginaw,43.4199,-83.9501
Kailua,Kailua,HI,Hawaii,15003,Honolulu,21.392,-157.7396
Brandon,Brandon,FL,Florida,12057,Hillsborough,27.9367,-82.3
Ponce,Ponce,PR,Puerto Rico,72113,Ponce,18.0127,-66.6212
Carlsbad,Carlsbad,CA,California,6073,San Diego,33.1246,-117.2834
Lowell,Lowell,MA,Massachusetts,25017,Middlesex,42.6389,-71.3217
Broken Arrow,Broken Arrow,OK,Oklahoma,40143,Tulsa,36.038,-95.7806
Elgin,Elgin,IL,Illinois,17089,Kane,42.0383,-88.324
Gresham,Gresham,OR,Oregon,41051,Multnomah,45.5021,-122.4413
League City,League City,TX,Texas,48167,Galveston,29.4874,-95.1087
Downey,Downey,CA,California,6037,Los Angeles,33.9379,-118.1311
Waterloo,Waterloo,IA,Iowa,19013,Black Hawk,42.4918,-92.3522
Murrieta,Murrieta,CA,California,6065,Riverside,33.5719,-117.1909
Leominster,Leominster,MA,Massachusetts,25027,Worcester,42.5209,-71.7717
Longview,Longview,TX,Texas,48183,Gregg,32.5193,-94.7622
Jacksonville,Jacksonville,NC,North Carolina,37133,Onslow,34.7289,-77.3941
Pompano Beach,Pompano Beach,FL,Florida,12011,Broward,26.2428,-80.1312
Bend,Bend,OR,Oregon,41017,Deschutes,44.0563,-121.3095
Miami Gardens,Miami Gardens,FL,Florida,12086,Miami-Dade,25.9433,-80.2426
Costa Mesa,Costa Mesa,CA,California,6059,Orange,33.6667,-117.9135
Sioux City,Sioux City,IA,Iowa,19193,Woodbury,42.4959,-96.3901
Everett,Everett,WA,Washington,53061,Snohomish,47.9525,-122.1669
Gilroy,Gilroy,CA,California,6085,Santa Clara,37.0046,-121.5854
San Buenaventura,San Buenaventura,CA,California,6111,Ventura,34.2741,-119.2314
Temecula,Temecula,CA,California,6065,Riverside,33.4928,-117.1315
Sugar Land,Sugar Land,TX,Texas,48157,Fort Bend,29.5935,-95.6358
Chico,Chico,CA,California,6007,Butte,39.7578,-121.8161
Eau Claire,Eau Claire,WI,Wisconsin,55035,Eau Claire,44.8197,-91.4948
El Monte,El Monte,CA,California,6037,Los Angeles,34.0739,-118.0291
Idaho Falls,Idaho Falls,ID,Idaho,16019,Bonneville,43.4871,-112.0362
Dearborn,Dearborn,MI,Michigan,26163,Wayne,42.3127,-83.213
Bloomington,Bloomington,IN,Indiana,18105,Monroe,39.1637,-86.5257
West Covina,West Covina,CA,California,6037,Los Angeles,34.0555,-117.9113
Sparks,Sparks,NV,Nevada,32031,Washoe,39.5736,-119.7161
South Fulton,South Fulton,GA,Georgia,13121,Fulton,33.6273,-84.58
Centennial,Centennial,CO,Colorado,8005,Arapahoe,39.5926,-104.8673
Sandy Springs,Sandy Springs,GA,Georgia,13121,Fulton,33.9366,-84.3703
Inglewood,Inglewood,CA,California,6037,Los Angeles,33.9566,-118.3444
Hillsboro,Hillsboro,OR,Oregon,41067,Washington,45.5273,-122.936
Columbia,Columbia,MD,Maryland,24027,Howard,39.2004,-76.859
Burbank,Burbank,CA,California,6037,Los Angeles,34.1879,-118.3235
Davie,Davie,FL,Florida,12011,Broward,26.0789,-80.287
El Cajon,El Cajon,CA,California,6073,San Diego,32.8017,-116.9604
Jurupa Valley,Jurupa Valley,CA,California,6065,Riverside,34.001,-117.4706
Allen,Allen,TX,Texas,48085,Collin,33.1088,-96.6735
Auburn,Auburn,AL,Alabama,1081,Lee,32.6087,-85.4903
Renton,Renton,WA,Washington,53033,King,47.4784,-122.1918
Holland,Holland,MI,Michigan,26139,Ottawa,42.7677,-86.0984
Brockton,Brockton,MA,Massachusetts,25023,Plymouth,42.0821,-71.0242
Rio Rancho,Rio Rancho,NM,New Mexico,35043,Sandoval,35.2873,-106.6982
San Mateo,San Mateo,CA,California,6081,San Mateo,37.5522,-122.3121
Rialto,Rialto,CA,California,6071,San Bernardino,34.1175,-117.3892
Spokane Valley,Spokane Valley,WA,Washington,53063,Spokane,47.6626,-117.2346
Charlottesville,Charlottesville,VA,Virginia,51540,Charlottesville,38.0375,-78.4855
Menifee,Menifee,CA,California,6065,Riverside,33.6909,-117.1849
Daly City,Daly City,CA,California,6081,San Mateo,37.6862,-122.4685
Wichita Falls,Wichita Falls,TX,Texas,48485,Wichita,33.9072,-98.5291
Riverview,Riverview,FL,Florida,12057,Hillsborough,27.8227,-82.3023
Norwalk,Norwalk,CA,California,6037,Los Angeles,33.9069,-118.0829
Lee's Summit,Lee's Summit,MO,Missouri,29095,Jackson,38.9171,-94.3816
Longmont,Longmont,CO,Colorado,8013,Boulder,40.1686,-105.1005
Vacaville,Vacaville,CA,California,6095,Solano,38.3587,-121.9673
Highlands Ranch,Highlands Ranch,CO,Colorado,8035,Douglas,39.5419,-104.9708
Kingsport,Kingsport,TN,Tennessee,47163,Sullivan,36.5224,-82.5454
San Tan Valley,San Tan Valley,AZ,Arizona,4021,Pinal,33.1786,-111.5629
Quincy,Quincy,MA,Massachusetts,25021,Norfolk,42.2506,-71.0187
Edinburg,Edinburg,TX,Texas,48215,Hidalgo,26.3196,-98.1597
Lynn,Lynn,MA,Massachusetts,25009,Essex,42.4781,-70.9664
San Angelo,San Angelo,TX,Texas,48451,Tom Green,31.4424,-100.4504
Hesperia,Hesperia,CA,California,6071,San Bernardino,34.3975,-117.3147
Bowling Green,Bowling Green,KY,Kentucky,21227,Warren,36.9716,-86.4378
Federal Way,Federal Way,WA,Washington,53033,King,47.3091,-122.3358
Carmel,Carmel,IN,Indiana,18057,Hamilton,39.965,-86.146
Bismarck,Bismarck,ND,North Dakota,38015,Burleigh,46.8143,-100.7694
Fishers,Fishers,IN,Indiana,18057,Hamilton,39.9588,-85.9659
Lafayette,Lafayette,CO,Colorado,8013,Boulder,39.9946,-105.0998
Vista,Vista,CA,California,6073,San Diego,33.1896,-117.2386
Boca Raton,Boca Raton,FL,Florida,12099,Palm Beach,26.3752,-80.108
St. Augustine,St. Augustine,FL,Florida,12109,St. Johns,29.8976,-81.31
Beaverton,Beaverton,OR,Oregon,41067,Washington,45.4779,-122.8168
Goodyear,Goodyear,AZ,Arizona,4013,Maricopa,33.2614,-112.3622
Portsmouth,Portsmouth,VA,Virginia,51740,Portsmouth,36.8468,-76.354
Orem,Orem,UT,Utah,49049,Utah,40.2981,-111.6994
Sunrise,Sunrise,FL,Florida,12011,Broward,26.1547,-80.2997
Portsmouth,Portsmouth,NH,New Hampshire,33015,Rockingham,43.058,-70.7826
Arden-Arcade,Arden-Arcade,CA,California,6067,Sacramento,38.6017,-121.3845
Lawrence,Lawrence,KS,Kansas,20045,Douglas,38.9597,-95.2642
Sandy,Sandy,UT,Utah,49035,Salt Lake,40.5709,-111.8506
Slidell,Slidell,LA,Louisiana,22103,St. Tammany,30.2887,-89.7828
Buckeye,Buckeye,AZ,Arizona,4013,Maricopa,33.4314,-112.6429
Livonia,Livonia,MI,Michigan,26163,Wayne,42.3972,-83.3733
Williamsburg,Williamsburg,VA,Virginia,51830,Williamsburg,37.2693,-76.7076
Suffolk,Suffolk,VA,Virginia,51800,Suffolk,36.6953,-76.6398
Compton,Compton,CA,California,6037,Los Angeles,33.893,-118.2274
La Crosse,La Crosse,WI,Wisconsin,55063,La Crosse,43.8241,-91.2268
Edmond,Edmond,OK,Oklahoma,40109,Oklahoma,35.6689,-97.416
Carson,Carson,CA,California,6037,Los Angeles,33.8374,-118.2559
San Marcos,San Marcos,CA,California,6073,San Diego,33.135,-117.1743
Tracy,Tracy,CA,California,6077,San Joaquin,37.7269,-121.4523
Prescott Valley,Prescott Valley,AZ,Arizona,4025,Yavapai,34.598,-112.3185
Middletown,Middletown,OH,Ohio,39017,Butler,39.5033,-84.3659
Fall River,Fall River,MA,Massachusetts,25005,Bristol,41.7136,-71.1015
San Germán,San German,PR,Puerto Rico,72125,San Germán,18.0827,-67.046
Santa Fe,Santa Fe,NM,New Mexico,35049,Santa Fe,35.6619,-105.9819
Plantation,Plantation,FL,Florida,12011,Broward,26.1259,-80.2617
Mayagüez,Mayaguez,PR,Puerto Rico,72097,Mayagüez,18.2003,-67.1397
New Braunfels,New Braunfels,TX,Texas,48091,Comal,29.6994,-98.1148
Roswell,Roswell,GA,Georgia,13121,Fulton,34.0391,-84.3513
Conroe,Conroe,TX,Texas,48339,Montgomery,30.3238,-95.4824
South Gate,South Gate,CA,California,6037,Los Angeles,33.9447,-118.1926
Santa Monica,Santa Monica,CA,California,6037,Los Angeles,34.0235,-118.481
Kirkland,Kirkland,WA,Washington,53033,King,47.697,-122.2057
Hoover,Hoover,AL,Alabama,1073,Jefferson,33.3763,-86.8068
O'Fallon,O'Fallon,MO,Missouri,29183,St. Charles,38.785,-90.7175
Alafaya,Alafaya,FL,Florida,12095,Orange,28.528,-81.1868
Palm Coast,Palm Coast,FL,Florida,12035,Flagler,29.5389,-81.2457
Norwalk,Norwalk,CT,Connecticut,9190,Western Connecticut,41.1144,-73.4215
Lawton,Lawton,OK,Oklahoma,40031,Comanche,34.6175,-98.4202
Chino,Chino,CA,California,6071,San Bernardino,33.9836,-117.6654
Mount Pleasant,Mount Pleasant,SC,South Carolina,45019,Charleston,32.8537,-79.8203
Manteca,Manteca,CA,California,6077,San Joaquin,37.7927,-121.2264
Westminster,Westminster,CA,California,6059,Orange,33.7523,-117.9938
Florence,Florence,SC,South Carolina,45041,Florence,34.178,-79.7898
Joplin,Joplin,MO,Missouri,29097,Jasper,37.0757,-94.5018
Germantown,Germantown,MD,Maryland,24031,Montgomery,39.1755,-77.2643
San Leandro,San Leandro,CA,California,6001,Alameda,37.7074,-122.1599
Town 'n' Country,Town 'n' Country,FL,Florida,12057,Hillsborough,28.0106,-82.5763
Clifton,Clifton,NJ,New Jersey,34031,Passaic,40.863,-74.1575
Waukegan,Waukegan,IL,Illinois,17097,Lake,42.3698,-87.8716
Bloomington,Bloomington,MN,Minnesota,27053,Hennepin,44.8306,-93.3151
Avondale,Avondale,AZ,Arizona,4013,Maricopa,33.3873,-112.3235
Atascocita,Atascocita,TX,Texas,48201,Harris,29.9777,-95.1953
Missoula,Missoula,MT,Montana,30063,Missoula,46.8751,-114.0214
Fort Myers,Fort Myers,FL,Florida,12071,Lee,26.6194,-81.8302
Newton,Newton,MA,Massachusetts,25017,Middlesex,42.3316,-71.2085
Lawrence,Lawrence,MA,Massachusetts,25009,Essex,42.7002,-71.1626
Muncie,Muncie,IN,Indiana,18035,Delaware,40.1989,-85.395
Rapid City,Rapid City,SD,South Dakota,46103,Pennington,44.0716,-103.2204
Troy,Troy,MI,Michigan,26125,Oakland,42.5817,-83.1457
Livermore,Livermore,CA,California,6001,Alameda,37.6868,-121.7607
Citrus Heights,Citrus Heights,CA,California,6067,Sacramento,38.6948,-121.288
Hawthorne,Hawthorne,CA,California,6037,Los Angeles,33.9147,-118.3476
Winchester,Winchester,VA,Virginia,51840,Winchester,39.1735,-78.1746
Springdale,Springdale,AR,Arkansas,5143,Washington,36.1901,-94.1574
Whittier,Whittier,CA,California,6037,Los Angeles,33.9678,-118.0188
Deerfield Beach,Deerfield Beach,FL,Florida,12011,Broward,26.305,-80.1277
Decatur,Decatur,IL,Illinois,17115,Macon,39.8557,-88.9342
San Ramon,San Ramon,CA,California,6013,Contra Costa,37.7624,-121.9365
Vineland,Vineland,NJ,New Jersey,34011,Cumberland,39.4653,-74.9981
Mission,Mission,TX,Texas,48215,Hidalgo,26.2039,-98.3256
Auburn,Auburn,WA,Washington,53033,King,47.3039,-122.2108
Lake Forest,Lake Forest,CA,California,6059,Orange,33.6605,-117.6714
Newport Beach,Newport Beach,CA,California,6059,Orange,33.6151,-117.8668
Melbourne,Melbourne,FL,Florida,12009,Brevard,28.1086,-80.6627
Brooklyn Park,Brooklyn Park,MN,Minnesota,27053,Hennepin,45.1112,-93.3505
Bryan,Bryan,TX,Texas,48041,Brazos,30.665,-96.3807
Westland,Westland,MI,Michigan,26163,Wayne,42.3192,-83.3805
Napa,Napa,CA,California,6055,Napa,38.2975,-122.301
Baytown,Baytown,TX,Texas,48201,Harris,29.7587,-94.9671
Cicero,Cicero,IL,Illinois,17031,Cook,41.8445,-87.7593
Anderson,Anderson,IN,Indiana,18095,Madison,40.0891,-85.6892
Franklin,Franklin,TN,Tennessee,47187,Williamson,35.92,-86.8516
Farmington Hills,Farmington Hills,MI,Michigan,26125,Oakland,42.486,-83.3771
Buena Park,Buena Park,CA,California,6059,Orange,33.8572,-118.0046
Albany,Albany,GA,Georgia,13095,Dougherty,31.5776,-84.1762
Pine Hills,Pine Hills,FL,Florida,12095,Orange,28.5818,-81.4692
State College,State College,PA,Pennsylvania,42027,Centre,40.7909,-77.8567
Redwood City,Redwood City,CA,California,6081,San Mateo,37.5025,-122.2253
Warwick,Warwick,RI,Rhode Island,44003,Kent,41.7062,-71.4334
Jackson,Jackson,MI,Michigan,26075,Jackson,42.2431,-84.4038
Cranston,Cranston,RI,Rhode Island,44007,Providence,41.7658,-71.4858
Largo,Largo,FL,Florida,12103,Pinellas,27.9088,-82.7712
Miami Beach,Miami Beach,FL,Florida,12086,Miami-Dade,25.8171,-80.1396
Alhambra,Alhambra,CA,California,6037,Los Angeles,34.084,-118.1355
Johns Creek,Johns Creek,GA,Georgia,13121,Fulton,34.0333,-84.2027
Mountain View,Mountain View,CA,California,6085,Santa Clara,37.4001,-122.0796
Salisbury,Salisbury,MD,Maryland,24045,Wicomico,38.3756,-75.5865
Morgantown,Morgantown,WV,West Virginia,54061,Monongalia,39.6383,-79.9464
Silver Spring,Silver Spring,MD,Maryland,24031,Montgomery,39.0028,-77.0207
Layton,Layton,UT,Utah,49011,Davis,41.077,-111.962
Springfield,Springfield,OH,Ohio,39023,Clark,39.93,-83.7959
Lakewood,Lakewood,CA,California,6037,Los Angeles,33.8471,-118.1222
Florence,Florence,AL,Alabama,1077,Lauderdale,34.8303,-87.6655
Folsom,Folsom,CA,California,6067,Sacramento,38.6668,-121.1422
Madera,Madera,CA,California,6039,Madera,36.963,-120.0778
New Rochelle,New Rochelle,NY,New York,36119,Westchester,40.9304,-73.7836
Parma,Parma,OH,Ohio,39035,Cuyahoga,41.3843,-81.7286
Terre Haute,Terre Haute,IN,Indiana,18167,Vigo,39.466,-87.3751
Somerville,Somerville,MA,Massachusetts,25017,Middlesex,42.3908,-71.1014
Flagstaff,Flagstaff,AZ,Arizona,4005,Coconino,35.1872,-111.6194
Boynton Beach,Boynton Beach,FL,Florida,12099,Palm Beach,26.5281,-80.0811
Homestead,Homestead,FL,Florida,12086,Miami-Dade,25.4665,-80.4472
Newark,Newark,OH,Ohio,39089,Licking,40.0706,-82.425
Plymouth,Plymouth,MN,Minnesota,27053,Hennepin,45.0225,-93.4617
Anniston,Anniston,AL,Alabama,1015,Calhoun,33.6712,-85.8135
Texarkana,Texarkana,TX,Texas,48037,Bowie,33.45,-94.0847
Tustin,Tustin,CA,California,6059,Orange,33.7311,-117.8107
Pharr,Pharr,TX,Texas,48215,Hidalgo,26.1685,-98.1904
Port Huron,Port Huron,MI,Michigan,26147,St. Clair,42.9821,-82.4388
Turlock,Turlock,CA,California,6099,Stanislaus,37.5053,-120.8588
Rancho Cordova,Rancho Cordova,CA,California,6067,Sacramento,38.5737,-121.2527
The Villages,The Villages,FL,Florida,12119,Sumter,28.9034,-81.9887
Milpitas,Milpitas,CA,California,6085,Santa Clara,37.4336,-121.8921
Perris,Perris,CA,California,6065,Riverside,33.7898,-117.2233
Upland,Upland,CA,California,6071,San Bernardino,34.1178,-117.6604
Alton,Alton,IL,Illinois,17119,Madison,38.9037,-90.152
Pleasanton,Pleasanton,CA,California,6001,Alameda,37.6663,-121.8805
Kendall,Kendall,FL,Florida,12086,Miami-Dade,25.6697,-80.3556
Jonesboro,Jonesboro,AR,Arkansas,5031,Craighead,35.8212,-90.6791
Bellflower,Bellflower,CA,California,6037,Los Angeles,33.888,-118.1271
Battle Creek,Battle Creek,MI,Michigan,26025,Calhoun,42.2985,-85.2296
Chino Hills,Chino Hills,CA,California,6071,San Bernardino,33.9508,-117.7254
Cheyenne,Cheyenne,WY,Wyoming,56021,Laramie,41.135,-104.7902
Lebanon,Lebanon,PA,Pennsylvania,42075,Lebanon,40.3412,-76.4228
Carmichael,Carmichael,CA,California,6067,Sacramento,38.6318,-121.3263
South Jordan,South Jordan,UT,Utah,49035,Salt Lake,40.557,-111.9784
Davis,Davis,CA,California,6113,Yolo,38.5553,-121.737
Elizabethtown,Elizabethtown,KY,Kentucky,21093,Hardin,37.7031,-85.8773
Schaumburg,Schaumburg,IL,Illinois,17031,Cook,42.0308,-88.0838
Alameda,Alameda,CA,California,6001,Alameda,37.7668,-122.267
Hammond,Hammond,IN,Indiana,18089,Lake,41.6168,-87.4909
Pasco,Pasco,WA,Washington,53021,Franklin,46.2506,-119.1305
Evanston,Evanston,IL,Illinois,17031,Cook,42.0464,-87.6943
Lehi,Lehi,UT,Utah,49049,Utah,40.4136,-111.8725
Alexandria,Alexandria,LA,Louisiana,22079,Rapides,31.2923,-92.4702
North Port,North Port,FL,Florida,12115,Sarasota,27.0576,-82.1977
Arlington Heights,Arlington Heights,IL,Illinois,17031,Cook,42.0955,-87.9826
Camarillo,Camarillo,CA,California,6111,Ventura,34.223,-119.0321
Wyoming,Wyoming,MI,Michigan,26081,Kent,42.8908,-85.7066
Flower Mound,Flower Mound,TX,Texas,48121,Denton,33.0343,-97.1146
Bethlehem,Bethlehem,PA,Pennsylvania,42095,Northampton,40.6266,-75.3679
Hattiesburg,Hattiesburg,MS,Mississippi,28035,Forrest,31.3074,-89.317
Loveland,Loveland,CO,Colorado,8069,Larimer,40.4166,-105.0623
Pittsburg,Pittsburg,CA,California,6013,Contra Costa,38.0182,-121.8965
Cedar Park,Cedar Park,TX,Texas,48491,Williamson,30.5105,-97.8197
Wenatchee,Wenatchee,WA,Washington,53007,Chelan,47.436,-120.3295
Southfield,Southfield,MI,Michigan,26125,Oakland,42.4765,-83.2605
Rochester Hills,Rochester Hills,MI,Michigan,26125,Oakland,42.6645,-83.1563
Hammond,Hammond,LA,Louisiana,22105,Tangipahoa,30.5061,-90.4563
Valdosta,Valdosta,GA,Georgia,13185,Lowndes,30.8502,-83.2788
Owensboro,Owensboro,KY,Kentucky,21059,Daviess,37.7575,-87.1172
Apple Valley,Apple Valley,CA,California,6071,San Bernardino,34.5352,-117.2109
Woodbury,Woodbury,MN,Minnesota,27163,Washington,44.9057,-92.923
Pawtucket,Pawtucket,RI,Rhode Island,44007,Providence,41.8744,-71.3743
St. Joseph,St. Joseph,MO,Missouri,29021,Buchanan,39.7598,-94.821
Doral,Doral,FL,Florida,12086,Miami-Dade,25.8152,-80.3565
Dover,Dover,NH,New Hampshire,33017,Strafford,43.1887,-70.8845
Missouri City,Missouri City,TX,Texas,48157,Fort Bend,29.563,-95.5365
Saratoga Springs,Saratoga Springs,NY,New York,36091,Saratoga,43.0674,-73.7775
Pocatello,Pocatello,ID,Idaho,16005,Bannock,42.8724,-112.4647
Oshkosh,Oshkosh,WI,Wisconsin,55139,Winnebago,44.0227,-88.5619
New Britain,New Britain,CT,Connecticut,9110,Capitol,41.6759,-72.7862
Castle Rock,Castle Rock,CO,Colorado,8035,Douglas,39.3763,-104.8535
Lauderhill,Lauderhill,FL,Florida,12011,Broward,26.1605,-80.2241
Broomfield,Broomfield,CO,Colorado,8014,Broomfield,39.9542,-105.0526
Dale City,Dale City,VA,Virginia,51153,Prince William,38.6473,-77.3459
Bolingbrook,Bolingbrook,IL,Illinois,17197,Will,41.6901,-88.1021
Redmond,Redmond,WA,Washington,53033,King,47.6763,-122.1169
Caguas,Caguas,PR,Puerto Rico,72025,Caguas,18.2319,-66.0388
Mansfield,Mansfield,TX,Texas,48439,Tarrant,32.569,-97.1213
Ellicott City,Ellicott City,MD,Maryland,24027,Howard,39.2774,-76.8345
Sheboygan,Sheboygan,WI,Wisconsin,55117,Sheboygan,43.7403,-87.7316
Mansfield,Mansfield,OH,Ohio,39139,Richland,40.7656,-82.5275
Glens Falls,Glens Falls,NY,New York,36113,Warren,43.3109,-73.6458
Daytona Beach,Daytona Beach,FL,Florida,12127,Volusia,29.1995,-81.0982
Lodi,Lodi,CA,California,6077,San Joaquin,38.1218,-121.2932
Redlands,Redlands,CA,California,6071,San Bernardino,34.0512,-117.1712
Harrisonburg,Harrisonburg,VA,Virginia,51660,Harrisonburg,38.4362,-78.8735
Dothan,Dothan,AL,Alabama,1069,Houston,31.2336,-85.407
Cleveland,Cleveland,TN,Tennessee,47011,Bradley,35.1817,-84.8707
Jackson,Jackson,TN,Tennessee,47113,Madison,35.6538,-88.8354
Mount Vernon,Mount Vernon,NY,New York,36119,Westchester,40.9136,-73.8291
Centreville,Centreville,VA,Virginia,51059,Fairfax,38.839,-77.4389
Altoona,Altoona,PA,Pennsylvania,42013,Blair,40.5082,-78.4007
Framingham,Framingham,MA,Massachusetts,25017,Middlesex,42.3085,-71.4368
Camden,Camden,NJ,New Jersey,34007,Camden,39.9361,-75.1073
Georgetown,Georgetown,TX,Texas,48491,Williamson,30.666,-97.6966
Baldwin Park,Baldwin Park,CA,California,6037,Los Angeles,34.0829,-117.9722
Rocklin,Rocklin,CA,California,6061,Placer,38.8075,-121.2489
Porterville,Porterville,CA,California,6107,Tulare,36.0643,-119.0338
Tamarac,Tamarac,FL,Florida,12011,Broward,26.2056,-80.2539
Glen Burnie,Glen Burnie,MD,Maryland,24003,Anne Arundel,39.156,-76.6071
Blacksburg,Blacksburg,VA,Virginia,51121,Montgomery,37.23,-80.4279
Wausau,Wausau,WI,Wisconsin,55073,Marathon,44.962,-89.6459
Sumter,Sumter,SC,South Carolina,45085,Sumter,33.9392,-80.393
Janesville,Janesville,WI,Wisconsin,55105,Rock,42.6854,-89.0135
Brunswick,Brunswick,GA,Georgia,13127,Glynn,31.1449,-81.4746
Dublin,Dublin,CA,California,6001,Alameda,37.7161,-121.8963
Wilmington,Wilmington,DE,Delaware,10003,New Castle,39.7415,-75.5416
Waukesha,Waukesha,WI,Wisconsin,55133,Waukesha,43.0087,-88.2464
Fairbanks,Fairbanks,AK,Alaska,2090,Fairbanks North Star,64.8353,-147.6533
Lakeville,Lakeville,MN,Minnesota,27037,Dakota,44.6774,-93.252
St. Charles,St. Charles,MO,Missouri,29183,St. Charles,38.7954,-90.5157
Redondo Beach,Redondo Beach,CA,California,6037,Los Angeles,33.8577,-118.3765
Spring Hill,Spring Hill,TN,Tennessee,47119,Maury,35.7437,-86.9116
Bayonne,Bayonne,NJ,New Jersey,34017,Hudson,40.6668,-74.1158
Grand Forks,Grand Forks,ND,North Dakota,38035,Grand Forks,47.9214,-97.0884
Noblesville,Noblesville,IN,Indiana,18057,Hamilton,40.0355,-86.0042
Guaynabo,Guaynabo,PR,Puerto Rico,72061,Guaynabo,18.3832,-66.1134
El Paso de Robles,El Paso de Robles,CA,California,6079,San Luis Obispo,35.6394,-120.656
North Richland Hills,North Richland Hills,TX,Texas,48439,Tarrant,32.8604,-97.218
Maple Grove,Maple Grove,MN,Minnesota,27053,Hennepin,45.1089,-93.4626
Passaic,Passaic,NJ,New Jersey,34031,Passaic,40.8574,-74.1282
Blaine,Blaine,MN,Minnesota,27003,Anoka,45.1696,-93.2077
Lake Elsinore,Lake Elsinore,CA,California,6065,Riverside,33.6847,-117.3344
Rogers,Rogers,AR,Arkansas,5007,Benton,36.317,-94.1531
Casas Adobes,Casas Adobes,AZ,Arizona,4019,Pima,32.3423,-111.0113
Sherman,Sherman,TX,Texas,48181,Grayson,33.6273,-96.6221
Walnut Creek,Walnut Creek,CA,California,6013,Contra Costa,37.9024,-122.0399
Conway,Conway,AR,Arkansas,5045,Faulkner,35.0753,-92.4692
